UserId;FirstName;LastName;BirthDate;MaritalStatus;Gender;YearlyIncome;Education;Occupation;HouseOwnerFlag;TotalChildren;NumberChildrenAtHome;NumberCarsOwned;DateFirstPurchase;CommuteDistance
stephanie49;Stephanie;Diaz;1959-01-18;M;F;80000,00;Partial College;Professional;1;4;2;2;2013-09-15;2-5 Miles
bruce23;Bruce;Gomez;1959-12-16;M;M;150000,00;Partial High School;Professional;1;3;5;2;2011-11-29;0-1 Miles
damien10;Damien;Sun;1958-12-03;M;M;100000,00;Bachelors;Management;1;3;4;3;2013-06-27;10+ Miles
julia48;Julia;Morris;1959-01-03;M;F;110000,00;Partial College;Professional;1;2;5;2;2012-03-16;10+ Miles
susan11;Susan;Wang;1958-08-31;S;F;120000,00;Bachelors;Management;1;3;5;3;2013-11-11;10+ Miles
jonathon0;Jonathon;Hernandez;1959-03-11;M;M;170000,00;Bachelors;Management;1;0;5;3;2012-01-05;0-1 Miles
eugene22;Eugene;Guo;1958-05-19;M;M;80000,00;Partial College;Professional;1;4;1;2;2012-09-27;2-5 Miles
jillian2;Jillian;Kapoor;1958-03-27;M;F;130000,00;Partial College;Professional;0;4;5;3;2013-03-29;10+ Miles
ruth18;Ruth;Mehta;1958-02-15;M;F;130000,00;High School;Professional;1;4;5;3;2012-01-09;0-1 Miles
alison15;Alison;Chande;1962-05-02;M;F;80000,00;High School;Professional;1;5;2;2;2013-01-28;10+ Miles
peter13;Peter;Luo;1956-09-10;S;M;90000,00;High School;Professional;1;4;1;3;2013-08-19;10+ Miles
gabriel12;Gabriel;Simmons;1955-09-19;M;M;100000,00;Partial College;Management;1;3;4;4;2013-05-20;10+ Miles
tina8;Tina;Arthur;1955-05-25;M;F;90000,00;High School;Management;1;4;1;3;2013-03-12;10+ Miles
robin16;Robin;Rubio;1960-09-11;M;F;120000,00;Partial College;Management;1;4;5;3;2013-09-12;10+ Miles
nina11;Nina;Jai;1960-07-17;M;F;120000,00;High School;Management;1;4;5;3;2013-02-23;10+ Miles
chelsea10;Chelsea;Prasad;1959-08-31;M;F;70000,00;Partial High School;Skilled Manual;1;5;1;3;2013-03-24;10+ Miles
brandy7;Brandy;Rana;1953-07-22;M;F;90000,00;High School;Management;0;4;1;3;2012-09-02;5-10 Miles
jeffery16;Jeffery;Liang;1953-12-30;M;M;110000,00;High School;Management;1;4;5;3;2013-05-21;10+ Miles
whitney2;Whitney;Chandra;1954-06-04;M;F;130000,00;High School;Management;1;4;5;4;2013-07-11;0-1 Miles
hannah20;Hannah;Lee;1953-12-07;M;F;130000,00;Partial High School;Professional;1;5;5;4;2013-11-08;10+ Miles
bethany15;Bethany;Pal;1953-03-16;S;F;80000,00;Partial High School;Skilled Manual;1;5;0;2;2013-10-09;10+ Miles
isabella46;Isabella;Adams;1980-12-17;S;F;60000,00;Bachelors;Professional;0;0;0;3;2013-07-29;10+ Miles
roy8;Roy;Madan;1980-12-17;S;M;70000,00;Bachelors;Professional;0;0;0;2;2012-11-19;10+ Miles
alexia5;Alexia;Henderson;1981-11-23;S;F;70000,00;Bachelors;Professional;0;0;0;2;2012-11-11;5-10 Miles
heather7;Heather;Lin;1981-10-13;M;F;70000,00;Bachelors;Professional;1;0;0;3;2013-09-16;10+ Miles
lacey29;Lacey;Liang;1982-01-10;M;F;80000,00;Bachelors;Professional;1;0;0;2;2012-11-23;10+ Miles
jaime19;Jaime;Ramos;1980-01-23;M;F;70000,00;Bachelors;Professional;1;0;0;4;2013-02-10;10+ Miles
cara13;Cara;Guo;1985-08-11;S;F;80000,00;Bachelors;Professional;0;0;0;3;2013-06-17;10+ Miles
angela9;Angela;Jenkins;1980-05-25;M;F;80000,00;Bachelors;Professional;0;0;0;3;2012-11-18;10+ Miles
kate1;Kate;Deng;1985-03-14;M;F;90000,00;Bachelors;Professional;1;0;0;3;2012-11-08;10+ Miles
roger27;Roger;She;1979-10-30;S;M;90000,00;Bachelors;Professional;0;0;0;3;2012-11-04;10+ Miles
trevor0;Trevor;Price;1979-01-15;M;M;90000,00;Bachelors;Professional;0;0;0;3;2012-11-21;10+ Miles
faith3;Faith;Barnes;1978-08-27;M;F;90000,00;Bachelors;Professional;1;0;0;3;2012-11-07;10+ Miles
alisha23;Alisha;Zeng;1977-10-31;M;F;80000,00;Bachelors;Professional;1;0;0;3;2013-05-09;10+ Miles
keith12;Keith;Sharma;1979-01-31;M;M;110000,00;Partial College;Management;0;0;5;3;2013-03-08;10+ Miles
mayra0;Mayra;Suri;1983-09-21;M;F;90000,00;Bachelors;Professional;0;0;0;3;2012-12-27;10+ Miles
philip13;Philip;Dominguez;1977-08-18;M;M;90000,00;Bachelors;Professional;1;0;0;3;2013-08-19;10+ Miles
corey13;Corey;Chavez;1976-09-16;S;M;80000,00;Bachelors;Professional;0;0;0;4;2013-03-26;10+ Miles
sandra21;Sandra;Zhu;1983-05-25;M;F;120000,00;Partial High School;Professional;1;0;5;4;2012-12-12;10+ Miles
leslie18;Leslie;Ramos;1977-09-22;M;F;120000,00;Partial High School;Professional;1;0;5;4;2012-12-08;10+ Miles
alicia6;Alicia;Lal;1976-01-08;M;F;100000,00;Partial High School;Professional;1;0;5;4;2012-12-25;10+ Miles
lori16;Lori;Blanco;1975-10-30;M;F;100000,00;Partial High School;Professional;1;0;5;4;2013-06-21;10+ Miles
sheena12;Sheena;Raje;1946-12-11;M;F;110000,00;Graduate Degree;Management;1;2;4;2;2013-11-07;5-10 Miles
alexander22;Alexander;Robinson;1946-10-02;S;M;120000,00;Graduate Degree;Management;1;2;4;3;2012-09-02;5-10 Miles
abigail51;Abigail;Miller;1947-01-20;M;F;120000,00;Graduate Degree;Management;1;2;4;3;2013-12-16;2-5 Miles
garrett24;Garrett;Rogers;1948-06-14;M;M;70000,00;Bachelors;Management;1;5;0;2;2012-08-28;10+ Miles
johnny8;Johnny;Kumar;1947-10-09;M;M;80000,00;Bachelors;Management;1;5;0;2;2013-09-18;1-2 Miles
isabella55;Isabella;Allen;1948-04-09;M;F;80000,00;Bachelors;Management;1;5;0;2;2013-10-20;5-10 Miles
grace15;Grace;Thompson;1948-05-06;M;F;90000,00;Bachelors;Management;1;5;0;2;2013-02-16;5-10 Miles
chloe26;Chloe;Thompson;1953-02-14;M;F;120000,00;Graduate Degree;Management;0;2;4;3;2013-11-24;5-10 Miles
angela32;Angela;Gray;1947-09-19;M;F;120000,00;Graduate Degree;Management;1;2;4;3;2013-08-16;5-10 Miles
julian22;Julian;Hayes;1948-02-12;M;M;120000,00;Graduate Degree;Management;1;2;4;3;2013-08-30;5-10 Miles
emily23;Emily;Walker;1949-05-31;M;F;120000,00;Bachelors;Management;1;2;4;3;2013-12-03;5-10 Miles
evan34;Evan;Nelson;1949-08-24;M;M;70000,00;Bachelors;Management;1;4;0;2;2013-09-05;10+ Miles
austin2;Austin;Jenkins;1949-12-07;M;M;70000,00;Bachelors;Management;1;4;0;2;2013-05-29;1-2 Miles
grace3;Grace;Brown;1950-04-24;S;F;70000,00;Bachelors;Management;1;4;0;2;2014-01-17;10+ Miles
kaitlin16;Kaitlin;Martinez;1984-10-16;M;F;70000,00;Partial College;Professional;0;0;0;2;2012-09-08;0-1 Miles
kristen11;Kristen;Xu;1966-02-21;S;F;80000,00;High School;Skilled Manual;1;2;0;2;2012-12-21;5-10 Miles
bobby11;Bobby;Rodriguez;1961-03-31;M;M;80000,00;High School;Skilled Manual;0;2;0;2;2012-12-08;1-2 Miles
margaret10;Margaret;Li;1962-06-21;S;F;70000,00;High School;Skilled Manual;1;2;0;2;2012-12-09;5-10 Miles
crystal13;Crystal;Xu;1961-12-21;S;F;70000,00;High School;Skilled Manual;1;2;0;2;2012-12-04;5-10 Miles
connor7;Connor;Flores;1967-01-22;M;M;70000,00;High School;Skilled Manual;0;2;0;2;2012-12-24;1-2 Miles
kari31;Kari;Gutierrez;1974-01-01;S;F;70000,00;High School;Professional;1;2;0;2;2012-12-25;5-10 Miles
edwin45;Edwin;Ferrier;1963-01-07;S;M;70000,00;High School;Professional;1;2;0;2;2012-12-24;5-10 Miles
arturo38;Arturo;Andersen;1969-05-22;M;M;130000,00;Graduate Degree;Management;1;0;1;0;2014-01-05;5-10 Miles
erin5;Erin;Brooks;1979-05-07;M;F;80000,00;Bachelors;Management;0;0;0;1;2013-03-21;0-1 Miles
richard79;Richard;James;1979-11-01;M;M;30000,00;High School;Professional;1;0;0;2;2013-03-23;5-10 Miles
xavier13;Xavier;Thompson;1980-04-16;S;M;30000,00;High School;Professional;1;0;0;2;2013-10-03;5-10 Miles
garrett27;Garrett;Stewart;1979-11-05;S;M;30000,00;High School;Professional;0;0;0;2;2013-06-25;1-2 Miles
xavier23;Xavier;Young;1980-01-22;M;M;60000,00;Partial College;Professional;1;0;0;2;2012-09-08;5-10 Miles
louis12;Louis;Guo;1964-12-12;S;M;120000,00;Bachelors;Management;0;1;2;2;2012-12-07;0-1 Miles
gilbert22;Gilbert;Deng;1965-04-16;M;M;130000,00;Graduate Degree;Management;1;0;1;3;2012-12-22;0-1 Miles
priscilla19;Priscilla;Black;1965-02-12;S;F;160000,00;Graduate Degree;Management;0;0;0;1;2013-01-29;0-1 Miles
george15;George;Prasad;1970-05-20;S;M;160000,00;Graduate Degree;Management;0;0;0;3;2012-12-21;0-1 Miles
victoria22;Victoria;Walker;1972-05-25;M;F;130000,00;Graduate Degree;Management;1;0;1;3;2012-10-05;0-1 Miles
kelly10;Kelly;Coleman;1971-11-06;M;F;130000,00;Graduate Degree;Management;1;0;1;3;2012-10-05;0-1 Miles
xavier67;Xavier;Brooks;1983-04-06;S;M;150000,00;Bachelors;Management;0;0;0;2;2012-10-12;0-1 Miles
maria43;Maria;Diaz;1963-07-23;M;F;130000,00;Graduate Degree;Management;1;1;1;4;2012-10-23;1-2 Miles
christopher10;Christopher;Anderson;1968-03-09;M;M;70000,00;Partial High School;Skilled Manual;0;2;0;2;2013-07-19;1-2 Miles
dylan5;Dylan;Jenkins;1963-04-02;M;M;70000,00;Partial High School;Skilled Manual;0;2;0;2;2013-07-27;1-2 Miles
natalie23;Natalie;Kelly;1968-02-24;M;F;60000,00;High School;Professional;0;2;0;2;2013-04-08;5-10 Miles
michelle13;Michelle;Ward;1979-12-13;M;F;60000,00;High School;Professional;0;2;0;2;2013-08-17;1-2 Miles
jesse36;Jesse;Mitchell;1979-09-06;M;M;60000,00;High School;Professional;0;2;0;2;2013-05-26;5-10 Miles
brianna0;Brianna;Smith;1968-01-18;M;F;60000,00;High School;Professional;0;2;0;2;2013-04-20;1-2 Miles
josé64;José;Miller;1962-11-07;S;M;70000,00;Partial College;Professional;1;2;1;0;2012-10-21;5-10 Miles
jackson24;Jackson;Hayes;1973-08-14;M;M;70000,00;Partial College;Professional;1;2;1;0;2013-05-21;5-10 Miles
claudia3;Claudia;McDonald;1968-05-10;M;F;70000,00;Partial College;Professional;1;3;2;0;2012-10-10;5-10 Miles
blake45;Blake;Evans;1962-09-30;M;M;80000,00;Bachelors;Management;1;2;1;1;2012-10-17;2-5 Miles
katelyn24;Katelyn;Collins;1968-11-19;M;F;90000,00;Partial College;Professional;1;2;0;1;2013-12-15;5-10 Miles
david52;David;Alexander;1973-01-07;M;M;90000,00;Bachelors;Professional;1;3;3;0;2013-07-10;0-1 Miles
rebekah34;Rebekah;Vazquez;1973-03-03;M;F;90000,00;Bachelors;Professional;1;4;4;0;2012-12-14;1-2 Miles
edwin0;Edwin;Zhang;1967-10-24;S;M;70000,00;Partial College;Skilled Manual;1;1;0;1;2012-11-29;5-10 Miles
marshall33;Marshall;Andersen;1968-05-02;M;M;70000,00;Partial College;Skilled Manual;1;1;0;1;2012-12-27;5-10 Miles
cynthia24;Cynthia;Gonzalez;1966-11-18;S;F;60000,00;Partial College;Skilled Manual;1;1;0;1;2013-04-26;5-10 Miles
barbara13;Barbara;Li;1971-09-15;S;F;100000,00;Bachelors;Professional;0;0;0;1;2012-12-17;2-5 Miles
steve3;Steve;Schmidt;1972-02-12;S;F;110000,00;Graduate Degree;Management;0;0;0;2;2012-12-01;0-1 Miles
colin13;Colin;Xu;1965-12-13;S;M;60000,00;Partial College;Skilled Manual;1;1;0;1;2012-12-12;5-10 Miles
megan59;Megan;Long;1966-03-20;M;F;60000,00;Partial College;Skilled Manual;1;1;0;1;2013-03-11;5-10 Miles
ernest8;Ernest;Zhou;1976-08-05;M;M;60000,00;Partial College;Skilled Manual;1;1;0;1;2012-12-03;0-1 Miles
renee9;Renee;Navarro;1976-04-08;S;F;70000,00;Bachelors;Professional;0;0;0;1;2012-12-17;0-1 Miles
tonya15;Tonya;Chander;1981-12-15;M;F;80000,00;Bachelors;Professional;0;5;5;4;2013-03-23;0-1 Miles
diane12;Diane;Munoz;1970-07-16;M;F;80000,00;Bachelors;Professional;1;5;5;4;2013-04-13;0-1 Miles
edward71;Edward;Hayes;1970-11-08;M;M;80000,00;Bachelors;Professional;1;5;5;4;2013-12-24;1-2 Miles
isaac10;Isaac;Cox;1970-09-25;M;M;80000,00;Bachelors;Professional;1;5;5;4;2012-11-29;1-2 Miles
anne8;Anne;Munoz;1970-03-19;S;F;70000,00;Bachelors;Professional;0;0;0;1;2013-04-12;5-10 Miles
victoria11;Victoria;Anderson;1964-07-11;M;F;90000,00;Bachelors;Professional;1;1;0;1;2012-12-12;2-5 Miles
alberto16;Alberto;Serrano;1970-12-07;S;M;90000,00;Bachelors;Professional;1;1;0;1;2012-11-29;2-5 Miles
katrina1;Katrina;Shen;1969-05-12;S;F;70000,00;Bachelors;Professional;1;0;0;1;2012-12-26;5-10 Miles
bridget9;Bridget;Kumar;1979-10-18;S;F;70000,00;Bachelors;Professional;0;0;0;2;2012-12-24;0-1 Miles
bradley21;Bradley;Goel;1968-04-16;M;M;70000,00;Bachelors;Professional;0;5;4;2;2013-07-28;0-1 Miles
brittney3;Brittney;Liu;1968-02-17;M;F;70000,00;Bachelors;Professional;1;5;4;2;2013-12-12;5-10 Miles
dawn9;Dawn;Lin;1967-08-30;M;F;70000,00;Partial College;Skilled Manual;1;5;4;2;2013-12-09;5-10 Miles
devin22;Devin;Allen;1973-01-02;M;M;70000,00;Partial College;Skilled Manual;0;5;4;2;2013-02-26;0-1 Miles
scot1;Scot;Schulte;1972-10-29;S;M;70000,00;Partial College;Skilled Manual;1;5;4;3;2013-03-31;10+ Miles
natasha15;Natasha;Blanco;1966-07-19;M;F;70000,00;Partial College;Skilled Manual;1;5;4;3;2012-12-03;10+ Miles
christian16;Christian;Sharma;1966-03-15;M;M;70000,00;Partial College;Skilled Manual;1;5;4;3;2013-02-22;10+ Miles
regina1;Regina;Kapoor;1971-09-03;M;F;70000,00;Partial College;Skilled Manual;0;5;4;3;2013-04-07;5-10 Miles
barbara7;Barbara;Schultz;1971-05-02;M;M;70000,00;Partial College;Skilled Manual;1;5;4;3;2013-04-06;5-10 Miles
logan48;Logan;Allen;1964-10-07;M;M;30000,00;Partial College;Clerical;0;2;0;2;2013-05-20;0-1 Miles
julian21;Julian;Diaz;1982-01-30;S;M;30000,00;High School;Skilled Manual;1;0;0;2;2013-09-12;5-10 Miles
monica13;Monica;Subram;1981-10-14;S;F;40000,00;High School;Skilled Manual;1;0;0;1;2013-10-10;5-10 Miles
nicole48;Nicole;Price;1980-07-24;S;F;40000,00;High School;Skilled Manual;1;0;0;2;2013-04-19;5-10 Miles
victoria7;Victoria;Miller;1981-11-17;M;F;40000,00;High School;Skilled Manual;1;0;0;2;2013-02-21;5-10 Miles
chloe84;Chloe;Alexander;1982-01-05;S;F;40000,00;High School;Skilled Manual;0;0;0;2;2013-05-13;0-1 Miles
stanley23;Stanley;Perez;1982-01-16;M;M;40000,00;High School;Skilled Manual;1;0;0;2;2013-12-15;5-10 Miles
savannah9;Savannah;Cox;1986-03-15;S;F;30000,00;High School;Skilled Manual;1;0;0;2;2013-09-10;5-10 Miles
chase12;Chase;Ward;1986-04-01;M;M;30000,00;High School;Skilled Manual;1;0;0;2;2013-02-02;5-10 Miles
logan61;Logan;Anderson;1986-06-25;S;M;30000,00;High School;Skilled Manual;0;0;0;2;2013-02-03;0-1 Miles
damien11;Damien;Zhu;1944-04-17;M;M;40000,00;Bachelors;Management;1;2;0;2;2013-06-22;0-1 Miles
sharon10;Sharon;Tang;1944-03-23;S;F;60000,00;Graduate Degree;Management;1;2;0;1;2013-05-15;5-10 Miles
lindsay7;Lindsay;Kumar;1982-11-30;S;F;30000,00;Partial High School;Clerical;1;0;0;2;2013-03-16;5-10 Miles
angela18;Angela;Simmons;1981-12-02;S;F;40000,00;High School;Skilled Manual;1;0;0;2;2014-01-14;5-10 Miles
marissa19;Marissa;Price;1984-07-08;S;F;30000,00;Partial High School;Clerical;0;0;0;2;2013-02-16;5-10 Miles
danielle14;Danielle;Ward;1984-11-03;S;F;40000,00;High School;Skilled Manual;0;0;0;2;2012-10-19;0-1 Miles
robyn13;Robyn;Ramos;1945-05-20;M;F;30000,00;Partial College;Clerical;0;2;0;2;2013-05-02;5-10 Miles
devin59;Devin;Diaz;1944-11-13;S;M;40000,00;Bachelors;Management;1;2;0;2;2013-05-03;5-10 Miles
naomi8;Naomi;Alonso;1945-08-13;M;F;40000,00;Bachelors;Management;1;2;0;2;2012-12-20;0-1 Miles
omar17;Omar;He;1945-08-13;M;M;40000,00;Bachelors;Management;1;2;0;2;2012-12-05;5-10 Miles
manuel16;Manuel;Martinez;1946-10-02;S;M;40000,00;Bachelors;Management;1;2;0;2;2012-12-24;5-10 Miles
tabitha3;Tabitha;Kovar;1948-09-20;S;F;60000,00;Graduate Degree;Management;1;2;0;1;2012-12-10;5-10 Miles
rebecca16;Rebecca;Green;1981-09-22;S;F;40000,00;Partial College;Skilled Manual;0;0;0;1;2012-10-14;1-2 Miles
marcus0;Marcus;Smith;1981-10-25;S;M;40000,00;Partial College;Skilled Manual;0;0;0;1;2013-12-06;5-10 Miles
devin10;Devin;Jackson;1981-10-13;S;M;40000,00;Partial College;Skilled Manual;0;0;0;1;2013-10-14;5-10 Miles
julia23;Julia;Johnston;1981-04-19;S;F;40000,00;High School;Skilled Manual;0;0;0;2;2013-07-15;5-10 Miles
julia31;Julia;Taylor;1985-02-13;S;F;30000,00;Partial College;Skilled Manual;0;0;0;1;2013-04-29;5-10 Miles
william24;William;Taylor;1979-11-18;S;M;30000,00;Partial College;Skilled Manual;1;0;0;1;2013-05-06;5-10 Miles
natalie17;Natalie;Peterson;1977-08-25;M;F;70000,00;Partial College;Skilled Manual;1;0;0;2;2012-10-04;5-10 Miles
luis31;Luis;Shan;1983-05-11;S;M;80000,00;Bachelors;Management;0;0;0;1;2012-10-12;1-2 Miles
haley15;Haley;Gray;1983-01-09;M;F;80000,00;Bachelors;Management;1;0;0;1;2012-10-14;1-2 Miles
caleb48;Caleb;Wright;1974-05-02;S;M;80000,00;Bachelors;Management;0;0;0;1;2012-10-18;0-1 Miles
megan7;Megan;Brown;1974-06-24;M;F;80000,00;Bachelors;Management;1;0;0;1;2012-10-21;1-2 Miles
mackenzie32;Mackenzie;Carter;1974-06-17;M;F;80000,00;Bachelors;Management;0;0;0;1;2012-10-22;0-1 Miles
julian14;Julian;Flores;1979-09-06;S;M;80000,00;Bachelors;Management;1;0;0;1;2013-07-11;1-2 Miles
edward35;Edward;White;1979-05-10;M;M;90000,00;Bachelors;Management;1;4;4;0;2013-05-14;1-2 Miles
gabrielle60;Gabrielle;Hernandez;1979-08-24;M;F;90000,00;Bachelors;Management;1;4;4;1;2013-12-27;0-1 Miles
destiny46;Destiny;Kelly;1972-08-29;S;F;110000,00;Graduate Degree;Management;1;0;1;0;2013-06-13;5-10 Miles
rachel48;Rachel;Bradley;1978-10-04;S;F;110000,00;Graduate Degree;Management;0;0;1;1;2013-07-05;0-1 Miles
taylor57;Taylor;Anderson;1972-12-18;S;F;110000,00;Graduate Degree;Management;0;0;1;2;2012-09-28;1-2 Miles
oscar13;Oscar;Henderson;1978-08-22;S;M;120000,00;Bachelors;Management;0;0;0;3;2012-10-18;0-1 Miles
jasmine4;Jasmine;Brown;1972-08-21;M;F;120000,00;Bachelors;Management;1;0;1;0;2013-06-27;10+ Miles
miranda2;Miranda;Wood;1973-02-24;M;F;120000,00;Bachelors;Management;0;0;1;1;2013-06-13;10+ Miles
noah60;Noah;Jones;1968-10-14;M;M;80000,00;Bachelors;Management;1;4;3;0;2013-09-30;1-2 Miles
luis16;Luis;Gonzales;1973-08-02;M;M;90000,00;Bachelors;Management;1;4;4;1;2013-01-28;0-1 Miles
isabella68;Isabella;White;1964-12-03;S;F;60000,00;Graduate Degree;Skilled Manual;1;4;0;0;2013-10-23;1-2 Miles
jonathan37;Jonathan;Parker;1964-12-12;M;M;60000,00;Graduate Degree;Skilled Manual;0;4;0;0;2013-07-22;0-1 Miles
abigail20;Abigail;Ramirez;1964-09-01;S;F;60000,00;Graduate Degree;Skilled Manual;1;4;0;0;2013-04-22;1-2 Miles
joe30;Joe;Moreno;1978-04-19;S;M;40000,00;Partial College;Clerical;1;4;4;2;2012-10-01;1-2 Miles
damien8;Damien;Zhao;1977-11-23;S;M;40000,00;Partial College;Clerical;1;4;4;2;2013-02-01;0-1 Miles
sriniwa0;Sriniwa;Narayanan;1978-06-06;S;F;50000,00;Graduate Degree;Skilled Manual;1;0;0;0;2012-10-15;1-2 Miles
adam44;Adam;Scott;1979-01-31;M;M;50000,00;Graduate Degree;Skilled Manual;0;0;0;0;2013-04-06;0-1 Miles
lauren7;Lauren;Bailey;1984-10-16;S;F;50000,00;Graduate Degree;Skilled Manual;0;0;0;0;2013-05-08;0-1 Miles
isabel0;Isabel;Price;1976-10-11;S;F;40000,00;High School;Skilled Manual;1;4;4;3;2012-10-22;10+ Miles
abigail53;Abigail;White;1981-12-30;S;F;60000,00;Graduate Degree;Skilled Manual;1;1;0;0;2013-03-14;0-1 Miles
victoria14;Victoria;White;1976-08-07;S;F;60000,00;Graduate Degree;Skilled Manual;1;1;0;0;2013-12-13;0-1 Miles
caleb25;Caleb;Lal;1976-12-10;S;M;60000,00;Graduate Degree;Skilled Manual;1;1;0;0;2013-05-19;1-2 Miles
alexandra88;Alexandra;Hall;1977-06-20;S;F;60000,00;Graduate Degree;Skilled Manual;1;1;0;0;2013-03-05;1-2 Miles
zoe10;Zoe;Howard;1976-11-29;S;F;60000,00;Graduate Degree;Skilled Manual;1;1;0;0;2013-05-18;1-2 Miles
ryan35;Ryan;Jai;1977-06-22;M;M;60000,00;Graduate Degree;Skilled Manual;1;1;1;0;2013-03-29;1-2 Miles
gabriella31;Gabriella;Gonzalez;1983-09-29;M;F;50000,00;Graduate Degree;Skilled Manual;1;1;1;0;2013-11-02;1-2 Miles
hailey10;Hailey;Richardson;1983-10-16;M;F;70000,00;Graduate Degree;Professional;1;1;0;0;2012-10-24;0-1 Miles
samuel53;Samuel;Martin;1949-12-10;M;M;70000,00;Bachelors;Management;0;4;0;2;2013-02-27;1-2 Miles
devin84;Devin;Morris;1949-08-16;M;M;70000,00;Bachelors;Management;1;4;0;2;2013-04-08;1-2 Miles
eduardo38;Eduardo;Turner;1950-04-17;M;M;70000,00;Bachelors;Management;1;5;0;2;2013-07-10;1-2 Miles
jordan57;Jordan;Perez;1956-10-07;M;M;70000,00;Bachelors;Management;1;5;0;2;2013-12-26;10+ Miles
kevin15;Kevin;Flores;1950-10-21;M;M;70000,00;Bachelors;Management;1;5;0;2;2013-03-11;10+ Miles
tyler13;Tyler;Wilson;1950-11-18;M;M;70000,00;Bachelors;Management;1;5;0;2;2013-04-06;2-5 Miles
patrick21;Patrick;Bailey;1951-05-13;M;M;70000,00;Bachelors;Management;0;5;0;3;2013-03-16;2-5 Miles
destiny2;Destiny;Williams;1951-02-17;M;F;60000,00;Bachelors;Management;1;4;0;2;2013-03-08;10+ Miles
maurice3;Maurice;Xie;1951-05-01;S;M;60000,00;Bachelors;Management;1;4;0;2;2012-09-28;10+ Miles
tristan6;Tristan;Coleman;1951-05-13;M;M;60000,00;Bachelors;Management;1;4;0;2;2013-04-04;2-5 Miles
dakota0;Dakota;Bradley;1951-01-04;M;M;60000,00;Bachelors;Management;0;4;0;2;2013-05-07;2-5 Miles
garrett22;Garrett;Sanchez;1951-11-15;S;M;60000,00;Bachelors;Management;1;4;0;3;2012-10-30;10+ Miles
matthew10;Matthew;Brown;1951-10-16;S;M;60000,00;Bachelors;Management;1;5;0;3;2012-11-24;10+ Miles
deanna41;Deanna;Vazquez;1952-02-09;M;F;60000,00;Bachelors;Management;1;5;0;3;2013-12-25;10+ Miles
amanda9;Amanda;Richardson;1951-11-02;M;F;70000,00;Bachelors;Management;1;5;0;2;2012-11-27;10+ Miles
robert63;Robert;Wright;1952-05-17;M;M;70000,00;Bachelors;Management;1;4;1;1;2013-07-19;10+ Miles
james35;James;Russell;1952-08-26;S;M;60000,00;Bachelors;Management;1;2;1;0;2012-11-20;10+ Miles
jordan66;Jordan;Lopez;1952-12-08;M;M;70000,00;Bachelors;Management;0;4;1;1;2013-12-26;1-2 Miles
pamela11;Pamela;Srini;1964-07-05;S;F;40000,00;High School;Professional;1;2;1;2;2012-10-28;10+ Miles
yolanda4;Yolanda;Xu;1954-05-15;M;F;40000,00;High School;Professional;1;2;1;2;2012-11-10;10+ Miles
joanna9;Joanna;Gutierrez;1970-05-06;M;F;40000,00;High School;Professional;1;2;1;2;2013-04-05;2-5 Miles
sophia6;Sophia;Parker;1970-05-06;S;F;60000,00;Bachelors;Management;1;2;1;0;2013-06-24;10+ Miles
samuel61;Samuel;Jones;1953-12-15;M;M;60000,00;Bachelors;Management;1;2;1;0;2013-09-04;10+ Miles
haley9;Haley;Cooper;1953-09-14;S;F;70000,00;Partial College;Professional;1;4;1;2;2012-11-04;10+ Miles
isaiah32;Isaiah;Gonzalez;1954-10-29;M;M;60000,00;Partial College;Professional;0;2;1;2;2013-11-05;2-5 Miles
ian64;Ian;James;1954-12-29;M;M;70000,00;Partial College;Professional;1;4;1;2;2012-11-20;10+ Miles
wyatt42;Wyatt;Roberts;1961-03-24;S;M;40000,00;Partial High School;Skilled Manual;1;2;1;2;2013-03-08;10+ Miles
taylor42;Taylor;Bryant;1955-08-27;S;F;60000,00;Partial College;Professional;0;2;1;2;2012-11-02;2-5 Miles
robert33;Robert;Diaz;1955-10-23;M;M;60000,00;Partial College;Professional;1;2;1;2;2012-11-02;2-5 Miles
abigail28;Abigail;Barnes;1956-01-06;M;F;60000,00;Partial College;Professional;1;2;1;1;2012-11-27;2-5 Miles
janice4;Janice;Bennett;1955-07-25;M;F;60000,00;Partial College;Professional;1;2;1;1;2012-11-15;10+ Miles
taylor56;Taylor;Taylor;1956-10-15;S;F;70000,00;High School;Professional;1;2;1;2;2013-07-12;2-5 Miles
kaitlyn44;Kaitlyn;Lewis;1956-09-02;S;F;70000,00;High School;Professional;1;2;1;2;2013-07-11;10+ Miles
steven25;Steven;Bailey;1956-10-15;M;M;60000,00;Partial College;Professional;0;2;1;1;2013-10-01;2-5 Miles
david65;David;Wilson;1973-09-12;M;M;60000,00;Partial College;Professional;1;2;1;2;2012-11-26;10+ Miles
cassidy4;Cassidy;Ross;1957-03-06;M;F;60000,00;Partial College;Professional;1;2;1;2;2012-11-21;10+ Miles
caleb8;Caleb;Hughes;1956-12-05;M;M;70000,00;Partial College;Professional;0;4;2;1;2013-03-22;2-5 Miles
maria58;Maria;Baker;1963-04-23;M;F;60000,00;High School;Professional;1;2;1;2;2013-10-07;10+ Miles
mya15;Mya;Simmons;1957-09-04;S;F;60000,00;High School;Professional;1;3;1;2;2013-06-06;10+ Miles
antonio11;Antonio;Hughes;1957-12-14;M;M;60000,00;High School;Professional;1;3;1;2;2013-03-27;2-5 Miles
